final_url,target_url_agency_owner,dap_detected_final_url
https://support.srh.noaa.gov/,Department of Commerce,FALSE
https://support.ttb.gov/,Department of the Treasury,FALSE
https://supportorgs.cancer.gov/home.aspx?js=1,Department of Health and Human Services,TRUE
https://supportservices.jobcorps.gov/Pages/default.aspx,Department of Labor,FALSE
https://surface.pppl.gov/,Department of Energy,FALSE
https://surveillance.cancer.gov/,Department of Health and Human Services,TRUE
https://survey.ahrq.gov/ahrqsurvey/main.jsp;jsessionid=GPais2HqDuvmZMU3cU7KzbmEpk72Lh5XTyPANmOdJAJu4dNzzGul!300406902,Department of Health and Human Services,FALSE
https://survey.aj.intelink.gov/my.policy,Director of National Intelligence,FALSE
https://survey.fdicconnect.gov/fcxweb/pes/index.jsp,Federal Deposit Insurance Corporation,FALSE
https://survey.foreseeresults.com/survey/display?cid=J1R9NhcpVskE54MtVMhIFw==&sid=link-manager,Office of Personnel Management,FALSE
https://survey.larc.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://survey.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://survey.ntc.doe.gov/Login.aspx?ReturnUrl=%2f,Department of Energy,FALSE
https://survey.ole.justice.gov/,Department of Justice,FALSE
https://survey.ornl.gov/,Department of Energy,FALSE
https://survey.sbx.voice.va.gov/,Department of Veterans Affairs,FALSE
https://survey.voice.va.gov/,Department of Veterans Affairs,FALSE
https://surveys.fletc.dhs.gov/,Department of Homeland Security,FALSE
https://surveys.ies.ed.gov/,Department of Education,FALSE
https://surveytest.ahrq.gov/ahrqsurvey/main.jsp;jsessionid=CZCisu5_49L9EVJaO0JHa72O5R2W9qVWF_8cWXcDpwRsVxO1Vrbg!284945236,Department of Health and Human Services,FALSE
https://sustainability.fnal.gov/,Department of Energy,FALSE
https://sustainable.pppl.gov/,Department of Energy,FALSE
https://sutterfellalab.lbl.gov/,Department of Energy,FALSE
https://sv4.oig.hhs.gov/#/,Department of Health and Human Services,FALSE
https://svach.lbl.gov/,Department of Energy,FALSE
https://svap1.hud.gov/dana-na/auth/url_2M5MNb06fhhUebh7/welcome.cgi,Department of Housing and Urban Development,FALSE
https://svap2.hud.gov/dana-na/auth/url_u5L4FYYlRwrl7yaR/welcome.cgi,Department of Housing and Urban Development,FALSE
https://svap3.hud.gov/dana-na/auth/url_u5L4FYYlRwrl7yaR/welcome.cgi,Department of Housing and Urban Development,FALSE
https://svcp.jpl.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://svgr.nichd.nih.gov/,Department of Health and Human Services,FALSE
https://svs.gsfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://sw-eng.larc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://swc.ornl.gov/,Department of Energy,FALSE
https://swebapps.ncua.gov/,National Credit Union Administration,FALSE
https://swehb.msfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://swehb.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://swfsc-publications.fisheries.noaa.gov/publications/,Department of Commerce,TRUE
https://swfscdata.nmfs.noaa.gov/,Department of Commerce,FALSE
https://swift.gsfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://swinomish.nsopw.gov/,Department of Justice,FALSE
https://swo.nsopw.gov/,Department of Justice,FALSE
https://swot.jpl.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://sws.nrel.gov/,Department of Energy,FALSE
https://symd.nci.nih.gov/,Department of Health and Human Services,FALSE
https://symposium30.cels.anl.gov/,Department of Energy,FALSE
https://syndicationadmin.digitalmedia.hhs.gov/login/auth,Department of Health and Human Services,FALSE
https://synoptic.fnal.gov/,Department of Energy,FALSE
https://sysbiocube-abcc.cancer.gov/,Department of Health and Human Services,FALSE
https://sysbiocube-abcc.nci.nih.gov/,Department of Health and Human Services,FALSE
https://sysbiocube-abcc.ncifcrf.gov/,Department of Health and Human Services,FALSE
https://syslog.bldc.nwave.noaa.gov:5601/app/login?nextUrl=%2F,Department of Commerce,FALSE
https://syslog.ctc.nwave.noaa.gov:5601/app/login?nextUrl=%2F,Department of Commerce,FALSE
https://systemcenter.science.energy.gov/,Department of Energy,FALSE
https://systems.fws.gov/,Department of the Interior,FALSE
https://systrafoss.fcc.gov/,Federal Communications Commission,FALSE
https://t-origin.cdc.gov/medialibrary/index.aspx#/results,Department of Health and Human Services,FALSE
https://t2.lanl.gov/,Department of Energy,FALSE
https://t42recruitment.irp.nia.nih.gov/,Department of Health and Human Services,FALSE
https://t962.fnal.gov/,Department of Energy,FALSE
https://taaps.gov/,Department of the Treasury,TRUE
https://taaps.treasuryauction.gov/,Department of the Treasury,FALSE
https://taapsqa.treasuryauction.gov/,Department of the Treasury,FALSE
https://tableau.d2d.gsa.gov/,General Services Administration,FALSE
https://tableau.hrsa.gov/#/signin,Department of Health and Human Services,FALSE
https://tableau.nfipdirect.fema.gov/#/signin,Department of Homeland Security,FALSE
https://tac.bis.doc.gov/,Department of Commerce,FALSE
https://tac.nist.gov/,Department of Commerce,FALSE
https://tadp.astrogeology.usgs.gov/,Department of the Interior,TRUE
https://tads1.gesdisc.eosdis.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://taf.faa.gov/,Department of Transportation,FALSE
https://tagcloud.digitalmedia.hhs.gov/,Department of Health and Human Services,FALSE
https://taggs.hhs.gov/,Department of Health and Human Services,FALSE
https://tags.fmcs.gov/,Federal Mediation and Conciliation Service,FALSE
https://tak.gov/,Department of Defense,FALSE
https://tams.gsa.gov/login,General Services Administration,TRUE
https://tams.preprod.gsa.gov/login,General Services Administration,TRUE
https://tao.ndbc.noaa.gov/,Department of Commerce,TRUE
https://taos.nsopw.gov/,Department of Justice,FALSE
https://tap.nigc.gov/,National Indian Gaming Commission,FALSE
https://taraskalab.nhlbi.nih.gov/,Department of Health and Human Services,FALSE
https://target-data.nci.nih.gov/,Department of Health and Human Services,TRUE
https://tarp-qa.ornl.gov/,Department of Energy,FALSE
https://tasefiling.gov/,Department of Commerce,FALSE
https://task.arm.gov/,Department of Energy,FALSE
https://tatn1p0ttest1-taapsprod.treasuryauction.gov/,Department of the Treasury,FALSE
https://tatn1p0ttest2-taapsprod.treasuryauction.gov/,Department of the Treasury,FALSE
https://tatn1pnatest1-taapsprod.treasuryauction.gov/,Department of the Treasury,FALSE
https://tatn1pnatest2-taapsprod.treasuryauction.gov/,Department of the Treasury,FALSE
https://tatn1q0ttest1-taapsqa.treasuryauction.gov/,Department of the Treasury,FALSE
https://tatn1q0ttest2-taapsqa.treasuryauction.gov/,Department of the Treasury,FALSE
https://tatn1qnatest1-taapsqa.treasuryauction.gov/,Department of the Treasury,FALSE
https://tatn1qnatest2-taapsqa.treasuryauction.gov/,Department of the Treasury,FALSE
https://tatn3p0ttest1-taapsprod.treasuryauction.gov/,Department of the Treasury,FALSE
https://tatn3p0ttest2-taapsprod.treasuryauction.gov/,Department of the Treasury,FALSE
https://tatn3pna2.treasuryauction.gov/,Department of the Treasury,FALSE
https://tatn3pnatest1-taapsprod.treasuryauction.gov/,Department of the Treasury,FALSE
https://tatn3pnatest2-taapsprod.treasuryauction.gov/,Department of the Treasury,FALSE
https://tatn3q0ttest1-taapsqa.treasuryauction.gov/,Department of the Treasury,FALSE
https://tatn3q0ttest2-taapsqa.treasuryauction.gov/,Department of the Treasury,FALSE
https://tatn3qnatest1-taapsqa.treasuryauction.gov/,Department of the Treasury,FALSE
https://tatn3qnatest2-taapsqa.treasuryauction.gov/,Department of the Treasury,FALSE
https://tbiandptsd.ninr.nih.gov/,Department of Health and Human Services,FALSE
https://tbiexercise.ctss.nih.gov/,Department of Health and Human Services,FALSE
https://tbmmc.pnnl.gov/,Department of Energy,FALSE
https://tbmp.uspto.gov/RDMS/TBMP/current,Department of Commerce,FALSE
https://tbportals.niaid.nih.gov/,Department of Health and Human Services,TRUE
https://tcamt.nist.gov/tcamt/#/,Department of Commerce,FALSE
https://tcb.usaid.gov/,U.S. Agency for International Development,FALSE
https://tcc.export.gov/,Department of Commerce,TRUE
https://tcc.transcom.energy.gov/,Department of Energy,FALSE
https://tcdcapps.tc.faa.gov/,Department of Transportation,FALSE
https://tceols.cdc.gov/,Department of Health and Human Services,FALSE
https://tcmm.fiscal.treasury.gov/esso/smfmsloginesso.fcc?SMQUERYDATA=-SM-jK22DRgxNS9JvHDK7K3lz%2bXFqoH1C1YwmpQwZB16r7ckLvk1ZpkLUsRkd83mWIy0Dkq%2fz9YIWCQ76v%2fgbgVj2stz8e9N1p22ySfkRd4IWyM5A7HHIg%2b85y79d2IPj8gxKjcwr%2bHCYw2PUfpLPH8PT9WUSaZRC6vO3fbDqE6OLQAPfdh%2fVQkvvvJEG5SrnlRaIAl6h%2ft75%2f0kjivzzcS9gbkKwEXBSRuBWOlPCR9Do5eFe4cT8YBeWcLRPi61SxP%2bDNzwtkGC1MpGFZxuwysH3KJIw6jLchEAPS8sMBJwAQLE%2fVK30ZCzXTxmMqHWgxYuJMVm42YyE7pXOhSPjEvyvLuhQdjdixxNXKOu%2b6FYTD%2fm2RBcJiYX%2f0U1sxunq5DR,Department of the Treasury,FALSE
https://tcots.epa.gov/ords/tcotspub/f?p=106:1::::::,Environmental Protection Agency,TRUE
https://td.fnal.gov/,Department of Energy,FALSE
https://tdb.epa.gov/tdb/home,Environmental Protection Agency,TRUE
https://tdglobal.ksc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://tdp-frontend-develop.acf.hhs.gov/,Department of Health and Human Services,FALSE
https://teamportal-byr.uspto.gov/CACHE/sdesktop/install/start.htm,Department of Commerce,FALSE
https://teamportal.uspto.gov/CACHE/sdesktop/install/start.htm,Department of Commerce,FALSE
https://teams.usaid.gov/,U.S. Agency for International Development,FALSE
https://tech.ed.gov/,Department of Education,TRUE
https://tech.gsa.gov/,General Services Administration,TRUE
https://tech.usajobs.gov/Search/Results?cmco=TechToGov&p=1,Office of Personnel Management,TRUE
https://techcamp.america.gov/,Department of State,TRUE
https://techcamp.edit.america.gov/,Department of State,TRUE
https://techfarhub.usds.gov/,Executive Office of the President,TRUE
https://techfinder.nhlbi.nih.gov/UREF61792069F0EDBD43B1EBDDA0C4E2AE71/KITS_Home/A111103638063,Department of Health and Human Services,FALSE
https://techint.nccs.gov/,Department of Energy,FALSE
https://technet.pnnl.gov/sensors/,Department of Energy,FALSE
https://technology-afrc.ndc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://technology-api.ndc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://technology-arc.ndc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://technology-grc.ndc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://technology-gsfc.ndc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://technology-jsc.ndc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://technology-ksc.ndc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://technology-msfc.ndc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://technology-ssc.ndc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://technology.grc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://technology.jsc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://technology.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://technology.ssc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://techpartnerships.noaa.gov/,Department of Commerce,FALSE
https://techport.nasa.gov/home,National Aeronautics and Space Administration,FALSE
https://techtogov.usajobs.gov/Search/Results?cmco=TechToGov&p=1,Office of Personnel Management,TRUE
https://techtran.msfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://techtransfer-prod-acsf.cancer.gov/,Department of Health and Human Services,TRUE
https://techtransfer.cancer.gov/,Department of Health and Human Services,TRUE
https://tedb.ornl.gov/,Department of Energy,FALSE
https://teem.ornl.gov/,Department of Energy,FALSE
https://teen.smokefree.gov/,Department of Health and Human Services,TRUE
https://teenpregnancy.acf.hhs.gov/,Department of Health and Human Services,TRUE
https://tela.srs.gov/,Department of Energy,FALSE
https://tele.fnal.gov/cgi-bin/telephone.script,Department of Energy,FALSE
https://telehealth.hhs.gov/,Department of Health and Human Services,TRUE
https://telehealth.va.gov/,Department of Veterans Affairs,TRUE
https://telemarketing.donotcall.gov/,Federal Trade Commission,FALSE
https://tellus.ars.usda.gov/,U.S. Department of Agriculture,TRUE
https://temoaktribe.nsopw.gov/,Department of Justice,FALSE
https://tenable.nga.gov/remote/login?lang=en,National Gallery of Art,FALSE
https://tenure.nichd.nih.gov/,Department of Health and Human Services,FALSE
https://termlookup.epa.gov/termlookup/,Environmental Protection Agency,FALSE
https://terra.gsfc.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://terra.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://tes-qa.science.ornl.gov/,Department of Energy,FALSE
https://tes-sfa.ornl.gov/,Department of Energy,FALSE
https://tes.jpl.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://tes.lbl.gov/,Department of Energy,FALSE
https://test.grantsolutions.gov/rrm/,Department of Health and Human Services,FALSE
https://test.home.idm.cms.gov/sso/signin/login.html?fromURI=https%3A%2F%2Ftest.idp.idm.cms.gov%2Fapp%2Fcmstest_macprotest1medicaidandchipprogramsystem_1%2Fexk2sj1keoEMisRyn297%2Fsso%2Fsaml,Department of Health and Human Services,FALSE
https://test0.dsrs.api.healthcare.gov/,Department of Health and Human Services,FALSE
https://test0.ses.api.healthcare.gov/,Department of Health and Human Services,FALSE
https://test1.dsrs.api.healthcare.gov/,Department of Health and Human Services,FALSE
https://test1.ses.api.healthcare.gov/,Department of Health and Human Services,FALSE
https://test2.dsrs.api.healthcare.gov/,Department of Health and Human Services,FALSE
https://test2.ses.api.healthcare.gov/,Department of Health and Human Services,FALSE
https://test3.dsrs.api.healthcare.gov/,Department of Health and Human Services,FALSE
https://test3.ses.api.healthcare.gov/,Department of Health and Human Services,FALSE
https://testbed.aviationweather.gov/,Department of Commerce,FALSE
https://testdeveloper.nvmc.uscg.gov/,Department of Homeland Security,FALSE
https://testdomain.nih.gov/,Department of Health and Human Services,TRUE
https://testdomain2.nih.gov/,Department of Health and Human Services,TRUE
https://testetareports.doleta.gov/,Department of Labor,FALSE
https://testevpn.usda.gov/CACHE/sdesktop/install/start.htm,U.S. Department of Agriculture,FALSE
https://testextservices.hud.gov/,Department of Housing and Urban Development,FALSE
https://testgearup.ed.gov/,Department of Education,FALSE
https://testgrants.iaf.gov/index.do,Inter-American Foundation,FALSE
https://testhepis.ed.gov/maintenance.php,Department of Education,FALSE
https://testinglocator.cdc.gov/,Department of Health and Human Services,TRUE
https://testinglocatordev.cdc.gov/,Department of Health and Human Services,FALSE
https://testinglocatoruat.cdc.gov/,Department of Health and Human Services,FALSE
https://testliaison.nationalblueribbonschools.ed.gov/,Department of Education,FALSE
https://testnvmc.nvmc.uscg.gov/(S(cfvodueijw4se4imnomew52t))/default.aspx,Department of Homeland Security,FALSE
https://testportal.nationalblueribbonschools.ed.gov/,Department of Education,FALSE
https://testpubchem.ncbi.nlm.nih.gov/,Department of Health and Human Services,TRUE
https://testsa.ed.gov/,Department of Education,FALSE
https://testscreening.nationalblueribbonschools.ed.gov/Account/Login?ReturnUrl=%2f,Department of Education,FALSE
https://tethys.pnnl.gov/,Department of Energy,FALSE
https://tetruss.larc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://tevnphwg.fnal.gov/,Department of Energy,FALSE
https://text-message.blogs.archives.gov/,National Archives and Records Administration,TRUE
https://textrous.irp.nia.nih.gov/,Department of Health and Human Services,TRUE
https://tfa-auth.ed.gov/vpn/tmindex.html,Department of Education,FALSE
https://tfa.jpl.nasa.gov/console-selfservice/SelfService.do,National Aeronautics and Space Administration,FALSE
https://tfaws.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://tfi.usajobs.gov/Search/Results?cmco=TFI&a=TR91&p=1,Office of Personnel Management,TRUE
https://tfm.fiscal.treasury.gov/,Department of the Treasury,TRUE
https://tfrgs.ustp.usdoj.gov/,Department of Justice,FALSE
https://tfsr.uspto.gov/RDMS/TFSR/current,Department of Commerce,FALSE
https://tfx.treasury.gov/,Department of the Treasury,TRUE
https://tgftp.cp.ncep.noaa.gov/,Department of Commerce,FALSE
https://tgftp.nws.noaa.gov/,Department of Commerce,FALSE
https://tgm.nibib.nih.gov/,Department of Health and Human Services,TRUE
https://tharsis.gsfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://theory.fnal.gov/,Department of Energy,FALSE
https://therealcost.betobaccofree.hhs.gov/,Department of Health and Human Services,TRUE
https://thermal.gsfc.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://thermalenergy.lbl.gov/,Department of Energy,FALSE
https://thesaurus.cancer.gov/ncitbrowser/,Department of Health and Human Services,TRUE
https://thescmcgroup.energy.gov/,Department of Energy,FALSE
https://thinkculturalhealth.hhs.gov/,Department of Health and Human Services,TRUE
https://thor-f5.er.usgs.gov/,Department of the Interior,FALSE
https://thredds1.pfeg.noaa.gov/,Department of Commerce,FALSE
https://three.jsc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://thunder.jpl.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://thunderbay.noaa.gov/,Department of Commerce,TRUE
https://thy.phy.bnl.gov/,Department of Energy,FALSE
https://thyme.ornl.gov/,Department of Energy,FALSE
https://ticketing.aj.intelink.gov/my.policy,Director of National Intelligence,FALSE
https://tidesandcurrents.noaa.gov/,Department of Commerce,TRUE
https://tiger.lanl.gov/sniper/home.nsf?Open,Department of Energy,FALSE
https://tigerreport2.ecfr.gov/,Government Publishing Office,TRUE
https://tigerweb.geo.census.gov/tigerwebmain/TIGERweb_main.html,Department of Commerce,FALSE
https://tigerz.gsfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://time.glb.nist.gov/,Department of Commerce,TRUE
https://time.gov/,Department of Commerce,TRUE
https://timecard.fnal.gov/,Department of Energy,FALSE
https://timegov.boulder.nist.gov/,Department of Commerce,TRUE
https://timegov.nist.gov/,Department of Commerce,TRUE
https://timekat.state.gov/KatLogin2,Department of State,FALSE
https://timsonline.org/Default.aspx?ReturnUrl=%2f,Department of Justice,FALSE
https://timsweb.bsee.gov/,Department of the Interior,FALSE
https://timswebapps.bsee.gov/,Department of the Interior,FALSE
https://tin.er.usgs.gov/,Department of the Interior,TRUE
https://tiny.hhs.gov/,Department of Health and Human Services,FALSE
https://tinyurl.digitalmedia.hhs.gov/login/auth,Department of Health and Human Services,FALSE
https://tips.nfc.usda.gov/tips/,U.S. Department of Agriculture,FALSE
https://tips.oig.hhs.gov/,Department of Health and Human Services,TRUE
https://title2.ed.gov/Public/Home.aspx,Department of Education,FALSE
https://tivww.ecfr.gov/,Government Publishing Office,TRUE
https://tlc.response.epa.gov/,Environmental Protection Agency,TRUE
https://tmbci.nsopw.gov/,Department of Justice,FALSE
https://tmcpfs.ops.fhwa.dot.gov/,Department of Transportation,TRUE
https://tmep.uspto.gov/RDMS/TMEP/current,Department of Commerce,FALSE
https://tmf.cio.gov/,General Services Administration,TRUE
https://tmf.jpl.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://tmp.fisheries.noaa.gov/formLogin,Department of Commerce,TRUE
https://tmpicisprodnode.epa.gov/,Environmental Protection Agency,FALSE
https://tmsearch.uspto.gov/bin/gate.exe?f=tess&state=4805:oazp46.1.1,Department of Commerce,FALSE
https://tmss.gsa.gov/tmss/signon,General Services Administration,TRUE
https://tmss.preprod-acqit.helix.gsa.gov/tmss/signon,General Services Administration,TRUE
https://tn.water.usgs.gov/,Department of the Interior,TRUE
https://tnawra.org/,Department of the Interior,FALSE
https://tnwg.cap.gov/,Department of Defense,FALSE
https://toastmasters.gsfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://today.lbl.gov/,Department of Energy,FALSE
https://today.tva.gov/login?ReturnUrl=https%3a%2f%2ftoday.tva.gov%2f,Tennessee Valley Authority,FALSE
https://token.bea.gov/console-selfservice/SelfService.do,Department of Commerce,FALSE
https://tokens.ornl.gov/console-selfservice/SelfService.do,Department of Energy,FALSE
https://tonation.nsopw.gov/,Department of Justice,FALSE
https://tonks.gss.anl.gov/skr/,Department of Energy,FALSE
https://tontoapache.nsopw.gov/,Department of Justice,FALSE
https://tontos.jpl.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://toolcatalog.nist.gov/,Department of Commerce,FALSE
https://toolkit.climate.gov/,Department of Commerce,TRUE
https://toolkit.ncats.nih.gov/,Department of Health and Human Services,FALSE
https://tools-origin.cdc.gov/medialibrary/index.aspx#/results,Department of Health and Human Services,TRUE
https://tools.cancercontrol.cancer.gov/,Department of Health and Human Services,FALSE
https://tools.cdc.gov/medialibrary/index.aspx#/results,Department of Health and Human Services,TRUE
https://tools.fnal.gov/,Department of Energy,FALSE
https://tools.hazards.fema.gov/,Department of Homeland Security,FALSE
https://tools.mipo.msc.fema.gov/,Department of Homeland Security,FALSE
https://tools.usds.gov/login?next=https://tools.usds.gov/,Executive Office of the President,FALSE
https://topsbill.ftsbilling.gsa.gov/ords/,General Services Administration,FALSE
https://topsbillcert.ftsbilling.gsa.gov/ords/,General Services Administration,FALSE
https://topsordercert.ftsbilling.gsa.gov/ords/tops_tpc/login_tops,General Services Administration,FALSE
https://tortoise.nibib.nih.gov/,Department of Health and Human Services,TRUE
https://tortoisedti.nichd.nih.gov/,Department of Health and Human Services,FALSE
https://touchbase.state.gov/PLlogin?a=3,Department of State,FALSE
https://touchpoints.app.cloud.gov/index,General Services Administration,TRUE
https://touchpoints.digital.gov/,General Services Administration,TRUE
https://tough.lbl.gov/,Department of Energy,FALSE
https://tour.aps.anl.gov/,Department of Energy,FALSE
https://tour.pnnl.gov/,Department of Energy,FALSE
https://tours.jpl.nasa.gov/events/tours/,National Aeronautics and Space Administration,TRUE
https://tours.sandia.gov/tours.html,Department of Energy,FALSE
https://towerfts.csbf.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://townhall.nasa.gov/vpncheck/,National Aeronautics and Space Administration,TRUE
https://tox21.gov/,Department of Health and Human Services,TRUE
https://tppevidencereview.youth.gov/,Department of Health and Human Services,FALSE
https://tpsx.arc.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://tpwb.ha.nci.nih.gov/GeneExpressionNCI60/TPWorkbench/,Department of Health and Human Services,TRUE
https://tpwb.nci.nih.gov/GeneExpressionNCI60/TPWorkbench/,Department of Health and Human Services,TRUE
https://trac.alcf.anl.gov/projects/,Department of Energy,FALSE
https://trac.mcs.anl.gov/projects/,Department of Energy,FALSE
https://tracs.fws.gov/login,Department of the Interior,FALSE
https://trade.gov/,Department of Commerce,TRUE
https://traffic.nih.gov/Pages/default.aspx,Department of Health and Human Services,TRUE
https://traffic.ornl.gov/camera/list/main,Department of Energy,FALSE
https://train.empowhr.gov/,U.S. Department of Agriculture,FALSE
https://train.hris.va.gov/hcmtrn/signon.html,Department of Veterans Affairs,FALSE
https://train.nfc.usda.gov/,U.S. Department of Agriculture,FALSE
https://train.tms.va.gov/,Department of Veterans Affairs,FALSE
https://train21apr.ed.gov/login,Department of Education,FALSE
https://training-cidrs.cdan.dot.gov/,Department of Transportation,FALSE
https://training-portal.nifa.usda.gov/cas/login,U.S. Department of Agriculture,FALSE
https://training.archives.gov/,National Archives and Records Administration,TRUE
https://training.ars-grin.gov/gringlobal/search,U.S. Department of Agriculture,TRUE
https://training.bls.gov/LMS,Department of Labor,TRUE
https://training.fema.gov/,Department of Homeland Security,TRUE
https://training.grants.gov/,Department of Health and Human Services,TRUE
https://training.integrity.gov/login,Office of Government Ethics,FALSE
https://training.lbl.gov/,Department of Energy,FALSE
https://training.learning.hhs.gov/Saba/Web_wdk/Main/index/preloginCloud.rdf#!,Department of Health and Human Services,FALSE
https://training.msix.ed.gov/msix/#!/privacy,Department of Education,TRUE
https://training.nnlm.gov/,Department of Health and Human Services,FALSE
https://training.reginfo.gov/public/,General Services Administration,TRUE
https://training.rocis.gov/rocis/,General Services Administration,TRUE
https://training.seer.cancer.gov/,Department of Health and Human Services,TRUE
https://training.simplereport.gov/,Department of Health and Human Services,TRUE
https://training.smartpay.gsa.gov/,General Services Administration,FALSE
https://training.weather.gov/,Department of Commerce,FALSE
https://training.wrp.gov/wrp,Department of Labor,TRUE
https://training2.msix.ed.gov/msix/#/,Department of Education,FALSE
https://training3.msix.ed.gov/msix/#!/privacy,Department of Education,TRUE
https://trainingcenter.fws.gov/resources/knowledge-resources/,Department of the Interior,FALSE
https://trainingorigin1.bls.gov/LMS,Department of Labor,TRUE
https://trainingt.bls.gov/LMS,Department of Labor,TRUE
https://trainingws.grants.gov/,Department of Health and Human Services,FALSE
https://trajbrowser.arc.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://trajbrowser.ndc.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://transfer-vas.fdic.gov/EFTClient/Account/Login.htm,Federal Deposit Insurance Corporation,FALSE
https://transfer.archives.gov/,National Archives and Records Administration,FALSE
https://transfer.fdic.gov/EFTClient/Account/Login.htm,Federal Deposit Insurance Corporation,FALSE
https://transfer.fns.usda.gov/,U.S. Department of Agriculture,FALSE
https://transfer.ies.ed.gov/,Department of Education,FALSE
https://transfer.lanl.gov/,Department of Energy,FALSE
https://transfer.oig.hhs.gov/#/,Department of Health and Human Services,FALSE
https://transforming-classification.blogs.archives.gov/,National Archives and Records Administration,TRUE
https://transit-safety.fta.dot.gov/DrugAndAlcohol/Default.aspx,Department of Transportation,FALSE
https://transition.fec.gov/,Federal Election Commission,TRUE
https://transitionmodeling.larc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://transtats.bts.gov/,Department of Transportation,TRUE
https://trappercreek.jobcorps.gov/,Department of Labor,FALSE
https://travel.state.gov/content/travel.html,Department of State,TRUE
https://travelingsciencefair.ornl.gov/,Department of Energy,FALSE
https://travelint.usps.gov/+CSCOE+/logon.html#form_title_text,United States Postal Service,FALSE
https://travelmaps.state.gov/,Department of State,FALSE
https://trc.nist.gov/,Department of Commerce,TRUE
https://treasureisland.jobcorps.gov/,Department of Labor,FALSE
https://treasury-occ.usajobs.gov/,Office of Personnel Management,TRUE
https://treasury.usajobs.gov/,Office of Personnel Management,TRUE
https://treasuryauctions.gov/,Department of the Treasury,TRUE
https://treasurydirect.gov/,Department of the Treasury,TRUE
https://treasurydirect.services.treasury.gov/,Department of the Treasury,TRUE
https://trec.nist.gov/,Department of Commerce,TRUE
https://trecvid.nist.gov/,Department of Commerce,TRUE
https://trek.msfc.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://trek.nasa.gov/#,National Aeronautics and Space Administration,TRUE
https://trials-int.nci.nih.gov/login/,Department of Health and Human Services,FALSE
https://trials-stage.nci.nih.gov/login/,Department of Health and Human Services,FALSE
https://trials.nci.nih.gov/login/,Department of Health and Human Services,FALSE
https://tribal.nrc.gov/,Nuclear Regulatory Commission,TRUE
https://trio.ed.gov/,Department of Education,FALSE
https://trip.dhs.gov/s/,Department of Homeland Security,FALSE
https://tripod.nih.gov/,Department of Health and Human Services,FALSE
https://triprs.nhtsa.dot.gov/apex/f?p=1118:101::::::,Department of Transportation,FALSE
https://tripwire.dhs.gov/,Department of Homeland Security,FALSE
https://trmm-fc.gsfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://trmm.gsfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://trn.insight.edc.usda.gov/,U.S. Department of Agriculture,FALSE
https://trn.myeddebt.ed.gov/,Department of Education,FALSE
https://trnvipssp.dmcseddebt.ed.gov/vipssp/,Department of Education,FALSE
https://tropicalcyclone.jpl.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://tropo.gsfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
